rooms,garages,useful_area,latitude,longitude,value,interior_quality,time_on_market,sold
4.0,4.0,220,-23.572414,-46.6607317,4295100,1,128.241754349093,0
3.0,1.0,105,-23.5721341,-46.6483506,1208720,3,71.0,1
2.0,1.0,127,-23.60295,-46.617781,967038,1,122.0,1
4.0,2.0,176,-23.5937799,-46.6756906,1970970,3,120.11092920586731,0
1.0,2.0,61,-23.5705743,-46.6364196,734849,2,175.0165225983012,0
3.0,3.0,106,-23.590198,-46.6458711,1150730,3,40.37698652662911,0
1.0,1.0,39,-23.5665099,-46.6579872,519255,1,13.369015984388625,0
2.0,1.0,60,-23.60883,-46.613139,632603,3,158.30574189543017,0
4.0,3.0,250,-23.5457036,-46.6546189,2394000,3,281.07403175208987,0
3.0,3.0,166,-23.5509295,-46.6986027,2300630,2,224.77069523345475,0
3.0,1.0,133,-23.5674062,-46.6434354,1091800,3,34.0,1
2.0,2.0,65,-23.6039972,-46.6278437,913882,2,301.3275728407493,0
2.0,1.0,50,-23.540379,-46.6513464,650808,1,195.4373932227937,0
4.0,4.0,250,-23.6069392,-46.6573888,2768800,1,79.0,1
4.0,5.0,380,-23.6199065,-46.6782327,4790990,2,80.31813778627863,0
3.0,4.0,132,-23.5941874,-46.6246482,1338750,1,32.28836261835476,0
4.0,5.0,310,-23.5369054,-46.7132698,4037550,2,141.0,1
2.0,2.0,48,-23.5695177,-46.6940698,605904,1,89.0,1
1.0,2.0,75,-23.5591417,-46.6620959,898488,2,14.0,1
1.0,1.0,37,-23.6453107,-46.7036605,440748,2,304.11556409983956,0
2.0,1.0,32,-23.5650932,-46.6476743,275143,2,17.0,1
4.0,4.0,432,-23.5350637,-46.6783426,3929940,3,93.6074121296714,0
1.0,1.0,96,-23.5830951,-46.6812848,1148560,1,22.0,1
3.0,2.0,135,-23.5621895,-46.6521829,1356640,2,151.0,1
2.0,1.0,75,-23.5883669,-46.6701342,867944,3,195.0,1
3.0,3.0,319,-23.606006,-46.6673543,3119790,3,28.654176120782545,0
3.0,2.0,292,-23.537775,-46.6627956,3313560,1,43.0,1
4.0,3.0,142,-23.582125,-46.672371,2529250,2,120.58885257587836,0
4.0,3.0,173,-23.6390494,-46.7007211,1833200,1,43.69211424062466,0
2.0,3.0,197,-23.5849814,-46.6801292,3166170,2,192.0551621532264,0
2.0,1.0,113,-23.5708726,-46.6617387,1754240,1,312.0,1
2.0,1.0,74,-23.5623259,-46.645136,595114,3,33.022581542700024,0
4.0,4.0,248,-23.6181359,-46.7387069,2286010,1,265.14444626606513,0
2.0,1.0,96,-23.6054217,-46.6917991,1056870,1,59.0,1
2.0,1.0,70,-23.5418955,-46.6961133,676544,1,17.0,1
3.0,2.0,94,-23.608562,-46.7276372,600292,1,155.47620969964845,0
3.0,3.0,151,-23.5580173,-46.6654225,2085840,1,153.98050472032142,0
3.0,2.0,230,-23.5670078,-46.6610715,3374130,3,191.89203807778262,0
2.0,1.0,80,-23.5711309,-46.6520716,735548,1,2.0,1
3.0,2.0,110,-23.6044886,-46.7262292,705227,3,58.0,1
1.0,1.0,31,-23.594798,-46.6065854,243292,3,56.33659197244279,0
2.0,1.0,61,-23.6033569,-46.6671145,850294,1,340.00520154365245,0
4.0,4.0,255,-23.616236,-46.73269,1654830,3,92.37464777307119,0
4.0,4.0,173,-23.5757376,-46.6464124,2213840,3,186.0,1
3.0,3.0,116,-23.5843994,-46.6052552,921135,2,71.60202051472953,0
3.0,2.0,114,-23.6030958,-46.6714996,1522450,2,136.0,1
4.0,4.0,285,-23.5903849,-46.6852661,4704840,3,10.0,1
3.0,1.0,113,-23.5462333,-46.6546905,765536,2,59.0,1
2.0,2.0,79,-23.6002913,-46.6697244,997905,1,188.77784538034732,0
4.0,3.0,183,-23.6275966,-46.7336113,1609900,2,84.73740450682713,0
2.0,1.0,49,-23.5577769,-46.6765535,553697,1,34.0,1
3.0,3.0,172,-23.5894772,-46.6851051,2492750,1,77.47696205843121,0
2.0,1.0,46,-23.5670314,-46.6338249,439890,1,135.0,1
4.0,5.0,358,-23.5410408,-46.6632871,3941330,2,263.77609770414887,0
4.0,2.0,121,-23.526575,-46.7390487,1025350,3,25.43431428903743,0
4.0,4.0,324,-23.5855091,-46.7169116,2664860,3,22.190449781529068,0
1.0,1.0,33,-23.5703793,-46.6590832,415105,1,3.357850465747756,0
3.0,6.0,530,-23.5467382,-46.6929256,4623370,1,151.0,1
2.0,1.0,155,-23.5869864,-46.7177788,1418220,2,182.86804201820843,0
3.0,2.0,137,-23.5473877,-46.6564476,947951,3,29.0,1
4.0,4.0,400,-23.5702614,-46.6502566,4393770,1,204.55518058824592,0
2.0,2.0,101,-23.5887311,-46.6833226,1835140,2,273.80685984737903,0
2.0,2.0,63,-23.6215778,-46.6850453,785759,3,319.20950735185437,0
4.0,6.0,320,-23.529122,-46.704905,2364180,2,83.13011768973448,0
3.0,4.0,241,-23.6330678,-46.7061112,2603170,2,109.6132115920797,0
3.0,1.0,139,-23.5354872,-46.6665027,1357190,1,44.67578760487387,0
1.0,1.0,34,-23.5524515,-46.6552393,517873,2,190.08359994277265,0
4.0,2.0,102,-23.5986568,-46.6292316,1250140,1,228.29514965584195,0
3.0,4.0,700,-23.6248078,-46.7355782,4054950,2,192.99830980060096,0
4.0,3.0,282,-23.5940577,-46.6301759,3183850,1,13.0,1
2.0,1.0,67,-23.578629,-46.6226411,577306,3,60.0,1
4.0,2.0,129,-23.6264887,-46.7235274,1228930,3,327.31525281419295,0
2.0,2.0,132,-23.5364538,-46.6775222,1693570,3,156.22279695654186,0
4.0,6.0,327,-23.5777911,-46.6490286,4767730,2,323.72171707315954,0
3.0,1.0,138,-23.5791921,-46.6752642,1409930,1,72.0,1
1.0,1.0,34,-23.553918,-46.650421,359469,3,45.0,1
3.0,2.0,94,-23.5739513,-46.6053806,900609,2,250.95077493809507,0
3.0,2.0,116,-23.6010815,-46.676856,1221240,3,177.0,1
3.0,1.0,160,-23.5660526,-46.6624552,1820360,1,78.755885463603,0
3.0,2.0,178,-23.5678264,-46.6523712,1966340,1,36.0,1
4.0,2.0,168,-23.578574,-46.6734439,2061630,2,162.42332745577724,0
2.0,2.0,73,-23.5996725,-46.6692759,1326930,2,339.58061379203536,0
3.0,3.0,200,-23.6113665,-46.6607537,2852310,2,8.643521232772171,0
2.0,2.0,98,-23.6311642,-46.6681986,901280,3,41.0,1
4.0,2.0,63,-23.5046259,-46.6401296,394120,1,24.0,1
2.0,1.0,69,-23.6165603,-46.6944973,766140,3,217.99110725920337,0
3.0,3.0,197,-23.5676858,-46.6521149,3371730,1,131.16890970245447,0
3.0,2.0,79,-23.6037466,-46.6462242,781156,2,246.0,1
2.0,1.0,56,-23.5567317,-46.6744712,698633,1,312.22032329678586,0
2.0,1.0,76,-23.6125002,-46.6591251,583901,1,274.74166922614353,0
3.0,1.0,220,-23.5478925,-46.658075,1919910,2,183.0,1
2.0,2.0,62,-23.5636766,-46.6859704,812410,2,36.0,1
3.0,1.0,160,-23.6193199,-46.6740905,1268380,3,154.46995888396228,0
2.0,2.0,78,-23.601446,-46.717651,699255,3,60.0,1
4.0,2.0,230,-23.5425168,-46.6619489,2237120,3,20.0,1
3.0,1.0,125,-23.5460193,-46.6569732,1209900,2,50.85075683507904,0
3.0,2.0,71,-23.5292503,-46.6869312,728850,1,201.2746784588256,0
3.0,1.0,87,-23.583258,-46.6810855,804108,2,9.643423881731179,0
3.0,2.0,105,-23.5835863,-46.6736501,1490370,2,305.59428602047797,0
4.0,4.0,212,-23.5881629,-46.6707929,4201810,3,28.64039047275135,0
1.0,1.0,50,-23.5829469,-46.6879258,889782,1,102.10680957292578,0
1.0,3.0,144,-23.5862506,-46.686001,2931240,1,57.907931438036364,0
4.0,4.0,291,-23.6347054,-46.7146293,2888350,2,319.23291016580174,0
3.0,1.0,140,-23.5754462,-46.6447094,1363040,1,12.0,1
4.0,3.0,280,-23.5667101,-46.6602844,4470370,1,269.86831538465805,0
3.0,3.0,210,-23.6090994,-46.7066619,1671780,3,29.0,1
4.0,2.0,150,-23.6131606,-46.7370904,1319590,1,74.0,1
3.0,2.0,83,-23.6265749,-46.7296345,631796,2,39.0,1
3.0,2.0,107,-23.6136473,-46.6438208,902055,3,24.469393028239026,0
2.0,1.0,80,-23.5653647,-46.6552209,1084330,1,127.85524345083897,0
2.0,1.0,70,-23.633218,-46.7023009,476817,1,87.4941753730401,0
2.0,1.0,80,-23.5713184,-46.6349529,554962,3,81.0,1
1.0,1.0,35,-23.5710802,-46.6620237,394562,3,15.0,1
3.0,2.0,120,-23.611294,-46.6422308,899704,3,31.0,1
3.0,2.0,110,-23.59994,-46.6071233,679219,1,118.87539455819343,0
3.0,2.0,124,-23.5615717,-46.6661631,1621480,1,223.73731739249575,0
2.0,1.0,65,-23.6084025,-46.667803,798172,2,235.0,1
1.0,1.0,30,-23.5634984,-46.6507271,310742,2,114.76797156993749,0
4.0,4.0,204,-23.5581241,-46.605243,1510870,3,200.0,1
3.0,1.0,88,-23.573979,-46.7365998,530102,1,131.0,1
4.0,4.0,220,-23.5723339,-46.6608115,4295100,2,92.08980325458138,0
3.0,3.0,103,-23.5643304,-46.6227533,1322690,3,355.3393273684896,0
3.0,2.0,120,-23.6033109,-46.6590543,1469960,1,20.685377508504917,0
4.0,4.0,195,-23.5499846,-46.6916289,2448430,2,4.031650399755602,0
3.0,2.0,105,-23.5357813,-46.6849079,971324,1,72.0,1
3.0,2.0,73,-23.5843994,-46.6052552,579680,2,347.7827468818401,0
3.0,3.0,200,-23.5643118,-46.6503507,1388660,3,93.0,1
3.0,1.0,95,-23.5709429,-46.624054,803885,3,94.76773037804742,0
3.0,1.0,90,-23.635261,-46.7105662,735702,3,10.397016187325328,0
3.0,3.0,320,-23.5321922,-46.7269211,3553830,3,298.9355179548514,0
3.0,3.0,345,-23.544383,-46.7200002,4573330,1,164.49234014502443,0
3.0,1.0,108,-23.5800023,-46.6362105,913890,1,5.0,1
3.0,1.0,144,-23.5386373,-46.6597521,1313550,1,203.0884647573852,0
3.0,1.0,120,-23.5683858,-46.6866761,1092210,1,13.948631626451991,0
4.0,4.0,362,-23.6156311,-46.6764587,3571390,3,134.390763010818,0
3.0,2.0,107,-23.5602308,-46.5952794,818206,1,47.0,1
4.0,4.0,290,-23.6335954,-46.7319463,2039020,3,99.85168443810602,0
2.0,1.0,73,-23.5443829,-46.6863863,581746,3,271.0,1
3.0,2.0,71,-23.5760681,-46.6128141,706933,3,333.53780092089045,0
2.0,1.0,75,-23.5546735,-46.6957129,725584,1,137.0,1
2.0,1.0,85,-23.6069955,-46.69516,1109210,2,12.380590365016243,0
2.0,1.0,75,-23.6126327,-46.6822313,715144,2,58.0,1
3.0,1.0,133,-23.5614791,-46.6864439,1659250,1,318.5043397343466,0
4.0,3.0,180,-23.6253845,-46.7313837,1053520,2,6.227373523549757,0
3.0,1.0,86,-23.5486537,-46.5953517,556300,1,9.14002021902306,0
2.0,2.0,126,-23.6059494,-46.6288581,1314270,3,150.7285497859032,0
3.0,2.0,81,-23.6376474,-46.7136907,751963,1,37.0,1
3.0,1.0,136,-23.5629839,-46.6522473,1154910,2,54.27458773392341,0
2.0,1.0,90,-23.5402985,-46.6719735,837118,2,37.076015357915786,0
2.0,1.0,65,-23.6248525,-46.6335847,509772,3,96.03909232626083,0
2.0,3.0,182,-23.6343185,-46.7242968,1638520,3,79.79933107114118,0
3.0,3.0,143,-23.5438874,-46.5682669,939883,1,131.0,1
2.0,1.0,65,-23.5872505,-46.6289967,636228,1,47.83682752208361,0
2.0,2.0,94,-23.5376343,-46.6887211,882320,2,63.0,1
2.0,1.0,80,-23.5386852,-46.6856361,696975,1,41.0,1
3.0,1.0,97,-23.5816895,-46.6733271,886734,3,48.0,1
2.0,1.0,82,-23.527965,-46.6847742,665014,2,183.51874072865053,0
4.0,3.0,123,-23.6027056,-46.6384442,1446760,3,87.0,1
3.0,3.0,178,-23.6210554,-46.6764972,1520120,3,137.0,1
3.0,1.0,110,-23.6034466,-46.6573039,1086380,2,5.426587924160051,0
3.0,1.0,82,-23.5767746,-46.5798167,618834,1,203.0,1
3.0,3.0,241,-23.5738535,-46.6487018,3463130,2,345.53921214270946,0
1.0,1.0,52,-23.542359,-46.6936985,396267,1,267.0,1
1.0,1.0,47,-23.584511,-46.6768617,699303,1,113.13821228899748,0
4.0,4.0,245,-23.5994293,-46.6717846,3878570,2,133.98537643678654,0
4.0,2.0,230,-23.5706393,-46.663646,3547600,1,313.0850254547048,0
1.0,1.0,60,-23.5642107,-46.6299344,523651,3,161.0,1
4.0,5.0,299,-23.6119465,-46.6914314,3953480,3,171.43434602242183,0
3.0,1.0,110,-23.6064101,-46.6415271,725931,3,62.24286926356318,0
3.0,1.0,100,-23.553155,-46.6612663,986288,2,37.0,1
4.0,3.0,215,-23.6390494,-46.7007211,2278250,2,188.0,1
4.0,3.0,218,-23.6232711,-46.6248118,2244280,3,105.0,1
2.0,1.0,80,-23.5713184,-46.6349529,554962,2,66.8317237262571,0
3.0,2.0,133,-23.5740358,-46.6470987,1449730,1,154.0,1
4.0,4.0,257,-23.5428026,-46.7259729,3480700,3,118.81581922820736,0
3.0,1.0,79,-23.6056176,-46.6586665,967068,1,250.60540461368242,0
4.0,3.0,180,-23.5805585,-46.674269,1759440,2,116.07268570437606,0
3.0,4.0,380,-23.6209214,-46.7308339,2192900,2,12.701876075800978,0
2.0,1.0,56,-23.5793999,-46.6386125,644653,3,183.65301655126115,0
4.0,2.0,114,-23.5686441,-46.5808624,802531,3,235.0,1
1.0,1.0,34,-23.536632,-46.654898,297266,2,221.34307461544373,0
3.0,2.0,150,-23.5609822,-46.6692931,1742840,1,127.0,1
2.0,1.0,80,-23.5587133,-46.6761883,998047,3,327.02491654079347,0
2.0,1.0,84,-23.5736896,-46.6431015,865998,2,92.0,1
3.0,1.0,164,-23.5599176,-46.6721,2046000,3,84.0,1
2.0,1.0,57,-23.5748032,-46.6140622,297708,1,12.0,1
2.0,1.0,77,-23.5592549,-46.6745593,844676,3,156.0,1
3.0,2.0,94,-23.604973,-46.6224,656848,2,8.0,1
3.0,2.0,178,-23.5873084,-46.6809229,2372290,2,213.31077108094556,0
4.0,3.0,225,-23.6062283,-46.673844,2841500,2,330.4726309682429,0
4.0,2.0,343,-23.5725248,-46.6521681,3876770,2,128.55642610518856,0
3.0,2.0,140,-23.5912352,-46.6692316,1782690,2,104.0,1
4.0,2.0,286,-23.6080155,-46.6626546,3265420,3,345.8688014893235,0
1.0,1.0,57,-23.5929892,-46.6510277,869878,3,90.39184845289755,0
3.0,1.0,87,-23.5608129,-46.6057828,644340,2,198.0,1
4.0,3.0,515,-23.5385,-46.6578693,4221570,1,103.15354692807243,0
3.0,2.0,273,-23.5855022,-46.6691851,4555490,3,41.48543202114397,0
2.0,2.0,122,-23.608143,-46.6326686,1018690,3,57.506929458770706,0
2.0,1.0,76,-23.554903,-46.6787332,734322,1,55.0,1
4.0,4.0,234,-23.6263042,-46.7234676,1896590,1,27.0,1
2.0,1.0,92,-23.534204,-46.680561,889172,2,66.0,1
3.0,2.0,109,-23.5406412,-46.6712534,909873,1,13.0,1
3.0,2.0,78,-23.5568517,-46.6043505,461267,3,55.594355893434305,0
3.0,1.0,86,-23.5962855,-46.6754251,888597,1,111.776957431658,0
3.0,2.0,70,-23.6096765,-46.7373247,509913,1,64.33108271169012,0
3.0,1.0,94,-23.5338872,-46.6860614,584246,2,114.0,1
4.0,3.0,247,-23.6078861,-46.7086071,1814550,3,27.740059577942535,0
2.0,1.0,107,-23.5413225,-46.6600811,1037290,3,102.0,1
4.0,4.0,345,-23.5811222,-46.5891764,2537140,2,26.0,1
1.0,1.0,35,-23.574238,-46.6554141,403219,1,127.5732804002458,0
2.0,1.0,80,-23.570961,-46.647827,690572,3,4.0,1
4.0,3.0,330,-23.6245999,-46.6852824,3934970,3,157.5489745970021,0
3.0,1.0,69,-23.5976694,-46.599341,551308,3,294.0111488124711,0
3.0,2.0,86,-23.5630176,-46.6988865,816772,3,185.0,1
4.0,6.0,332,-23.6284144,-46.732982,2141580,1,4.129187741319802,0
3.0,2.0,114,-23.4943079,-46.62583,786498,1,65.0,1
4.0,3.0,440,-23.6179883,-46.6802012,3584240,1,304.68643335851107,0
4.0,5.0,421,-23.6330678,-46.7061112,4547450,2,336.1990679602112,0
4.0,3.0,150,-23.5529283,-46.6910753,1791200,2,86.24358311558107,0
3.0,2.0,72,-23.6358055,-46.7381531,548606,2,81.14730375609787,0
1.0,1.0,38,-23.5705885,-46.652962,453570,2,180.0,1
2.0,1.0,117,-23.5799817,-46.6750314,907095,1,17.0,1
2.0,1.0,82,-23.5734517,-46.6110499,468035,3,106.12021581187818,0
3.0,2.0,71,-23.596151,-46.676408,1126490,2,196.29357164243592,0
4.0,4.0,230,-23.5383589,-46.685745,2180530,3,150.20865750915064,0
2.0,1.0,70,-23.5718788,-46.6252054,684875,3,4.0,1
3.0,2.0,127,-23.5717995,-46.6112227,1047040,1,161.0,1
3.0,3.0,74,-23.534871,-46.681158,888251,2,161.74885749905536,0
4.0,4.0,293,-23.6239314,-46.6754391,4035410,3,319.47104066433076,0
2.0,3.0,148,-23.5892555,-46.6287176,1384560,3,81.0,1
4.0,3.0,214,-23.6390494,-46.7007211,2267660,3,96.36395651841784,0
2.0,2.0,144,-23.5549461,-46.589734,983653,1,16.0,1
4.0,4.0,251,-23.533033,-46.67824,3254350,1,124.97047447624846,0
3.0,1.0,95,-23.580635,-46.6447626,791690,3,68.0,1
2.0,1.0,86,-23.5414988,-46.7014843,919161,1,244.98737287379444,0
4.0,3.0,231,-23.6056976,-46.7023436,1753450,2,179.26723864072295,0
4.0,4.0,320,-23.6366667,-46.73,1846280,2,99.0,1
4.0,3.0,170,-23.496419,-46.6360134,1338720,3,4.0,1
2.0,1.0,55,-23.5407368,-46.6826945,531570,1,16.0,1
3.0,1.0,146,-23.5623271,-46.6628803,2141840,3,191.80340462422564,0
3.0,4.0,210,-23.5652892,-46.6630318,3505160,2,283.5550716051998,0
3.0,1.0,130,-23.5664149,-46.6612655,1221260,2,22.54472685858209,0
4.0,2.0,204,-23.6155736,-46.6781914,2112960,1,31.825689806565485,0
3.0,3.0,190,-23.5683058,-46.6530121,2224020,2,114.0,1
3.0,1.0,100,-23.5600063,-46.6691569,1250260,3,166.40262823436078,0
3.0,1.0,84,-23.5496212,-46.5689363,495020,1,244.74553314233157,0
4.0,3.0,340,-23.622197,-46.7352893,1579920,1,72.32626738859064,0
2.0,1.0,85,-23.5658556,-46.6901219,1060420,1,256.4699411130056,0
2.0,1.0,82,-23.5624692,-46.6492706,688441,3,78.0,1
5.0,3.0,378,-23.5410873,-46.6586675,3819930,2,339.56642100981674,0
4.0,3.0,209,-23.6129473,-46.6244062,1902860,2,42.90327398313667,0
3.0,3.0,116,-23.5742716,-46.6353613,952498,1,88.0,1
3.0,1.0,80,-23.61359,-46.6823561,697575,2,101.0,1
3.0,2.0,165,-23.5894395,-46.7195943,1733310,2,73.79714922762682,0
3.0,2.0,110,-23.4916249,-46.6282496,1052680,3,297.9718675548921,0
3.0,1.0,94,-23.567398,-46.6645021,1378990,2,125.02899715171586,0
4.0,3.0,210,-23.6084469,-46.6561307,2150130,1,91.00482062921644,0
3.0,2.0,99,-23.6260487,-46.7330375,773262,2,106.0,1
3.0,1.0,137,-23.611505,-46.684695,1974840,3,224.12622280883645,0
2.0,1.0,63,-23.5521493,-46.6550097,553377,3,228.85122525421502,0
1.0,2.0,60,-23.5768636,-46.5929174,452805,1,15.0,1
3.0,1.0,130,-23.5718296,-46.6565191,1517020,2,131.60255050006845,0
3.0,2.0,240,-23.5823954,-46.6820419,2876130,3,307.95579690687913,0
3.0,2.0,170,-23.5689185,-46.6642567,2493920,3,120.0,1
2.0,1.0,80,-23.6149954,-46.5969541,391435,1,131.0,1
2.0,1.0,55,-23.5468736,-46.6575477,633947,2,53.69953886250693,0
1.0,3.0,172,-23.6205684,-46.6772197,2092420,2,119.0,1
4.0,4.0,291,-23.5738644,-46.6483241,3171970,2,57.45572867993969,0
3.0,4.0,360,-23.5415038,-46.6587274,4106510,1,130.65695512540572,0
1.0,1.0,54,-23.5743106,-46.6392416,502724,2,60.0,1
3.0,1.0,230,-23.5444015,-46.6575892,2272070,1,79.0,1
3.0,2.0,140,-23.5986026,-46.6675642,1597440,2,37.29154393089582,0
2.0,1.0,74,-23.6110842,-46.6820708,700346,3,66.0,1
4.0,4.0,200,-23.6264075,-46.7351654,966412,3,129.18554733818914,0
2.0,2.0,136,-23.604158,-46.613577,1366150,2,215.0,1
3.0,2.0,120,-23.5864908,-46.6412551,956837,1,43.0,1
1.0,1.0,45,-23.6008349,-46.6484132,436273,1,19.266903166452543,0
2.0,2.0,140,-23.628113,-46.6456755,880157,3,47.0,1
3.0,4.0,260,-23.6068666,-46.73668,3098740,2,295.9946997495319,0
2.0,1.0,72,-23.5003454,-46.6235184,480064,2,27.0,1
1.0,1.0,66,-23.5946812,-46.6896041,1130770,1,314.1447913265369,0
2.0,1.0,91,-23.5545445,-46.689732,889723,3,232.39958097376535,0
3.0,1.0,150,-23.5594957,-46.6670544,1668410,2,301.13962867518484,0
2.0,1.0,57,-23.5571299,-46.6024086,348669,2,52.0,1
4.0,2.0,144,-23.538955,-46.682172,1262990,2,37.90314115428325,0
2.0,2.0,70,-23.5903701,-46.6225076,612770,1,168.74884583379918,0
3.0,2.0,79,-23.5886365,-46.6026748,609109,3,69.99039907129341,0
3.0,2.0,97,-23.587853,-46.631698,1061730,2,330.6147316991106,0
3.0,2.0,86,-23.5863114,-46.7213677,860568,1,27.0,1
3.0,2.0,109,-23.5868835,-46.6802135,1417570,1,89.47034809932997,0
2.0,1.0,90,-23.5019252,-46.62949,861280,1,188.50222349438826,0
2.0,1.0,75,-23.605727,-46.6670818,608459,2,5.044941225635022,0
3.0,2.0,90,-23.5259145,-46.6896604,864636,3,7.0,1
2.0,2.0,72,-23.5705002,-46.6929477,858339,3,20.94282509713652,0
2.0,3.0,110,-23.5642142,-46.6422711,1470710,3,315.9115018465419,0
3.0,1.0,266,-23.5466753,-46.6546128,3005240,3,17.0,1
2.0,2.0,41,-23.553918,-46.650421,433477,3,110.0,1
2.0,1.0,59,-23.553818,-46.65028,889397,1,61.108476092513584,0
2.0,2.0,70,-23.5529335,-46.6978659,986286,1,59.13410421032695,0
2.0,1.0,78,-23.5693169,-46.6496795,938035,2,130.0,1
3.0,2.0,103,-23.5840133,-46.645578,1201810,2,36.556951082461026,0
4.0,3.0,197,-23.5757385,-46.6487913,2060080,1,97.42882193322231,0
3.0,4.0,243,-23.6330678,-46.7061112,2624770,2,59.29434974788013,0
3.0,1.0,70,-23.579652,-46.5813599,495888,1,120.784234340157,0
4.0,3.0,155,-23.6091623,-46.6553451,1614580,2,39.0,1
4.0,4.0,216,-23.589964,-46.6281,2393940,2,23.0,1
3.0,1.0,85,-23.6326884,-46.7017145,585848,3,28.0,1
3.0,2.0,154,-23.5636684,-46.6498962,1431730,1,56.0,1
3.0,1.0,129,-23.5324532,-46.6827411,884803,2,41.0,1
4.0,3.0,288,-23.5712585,-46.7131424,1581760,1,40.0,1
3.0,1.0,175,-23.544312,-46.661003,1961120,1,13.758603492736947,0
4.0,1.0,200,-23.5376993,-46.6545294,1619310,1,61.0,1
3.0,1.0,96,-23.5614849,-46.6002969,534430,2,18.0,1
2.0,2.0,113,-23.5513742,-46.6895759,1220280,2,41.0,1
3.0,2.0,216,-23.5330429,-46.6656714,2333760,2,113.20862934680567,0
4.0,3.0,187,-23.5271479,-46.7355417,1876840,1,203.0,1
2.0,1.0,60,-23.6154211,-46.6354019,477176,3,62.0,1
1.0,1.0,47,-23.6311642,-46.6681986,432247,3,19.0,1
4.0,4.0,238,-23.6064711,-46.6902922,3243420,3,298.22923884420044,0
3.0,2.0,74,-23.5345941,-46.6941244,917390,1,234.74491544059353,0
2.0,1.0,60,-23.5983982,-46.6421498,638205,1,202.08952513744887,0
4.0,3.0,227,-23.6051286,-46.6671946,2487160,3,279.21871848822025,0
2.0,2.0,145,-23.6175774,-46.6357937,1183510,2,148.0595427453872,0
3.0,2.0,229,-23.6026256,-46.640713,2095110,3,23.744462755350995,0
2.0,2.0,84,-23.5949269,-46.6065512,752207,2,123.44787235461312,0
3.0,2.0,89,-23.6126108,-46.6878865,1102740,1,77.0,1
3.0,2.0,166,-23.5637645,-46.5864487,1206530,2,21.47367026475888,0
4.0,2.0,210,-23.5697864,-46.6536004,2328680,3,146.63461458075145,0
4.0,3.0,160,-23.53471,-46.680329,1423020,1,131.0,1
1.0,1.0,50,-23.601446,-46.717651,448240,2,36.0,1
3.0,4.0,208,-23.6119178,-46.6606717,2354780,3,28.0,1
3.0,2.0,76,-23.5684055,-46.630195,833940,2,54.69079882631095,0
4.0,2.0,164,-23.590913,-46.6081336,950626,3,26.7678350072008,0
2.0,2.0,212,-23.569108,-46.6494906,1852730,1,30.823357613681395,0
4.0,2.0,280,-23.5687172,-46.6649795,3965770,2,81.75642892912,0
3.0,3.0,185,-23.6278513,-46.6717276,1966930,1,43.0,1
1.0,1.0,80,-23.6028129,-46.6623808,1002380,2,45.0,1
3.0,3.0,180,-23.6177688,-46.7346977,1401930,2,348.25868115005784,0
4.0,3.0,189,-23.5386369,-46.6598435,1929850,3,358.8971826564847,0
2.0,1.0,70,-23.5967387,-46.6284022,512143,3,123.0,1
1.0,1.0,45,-23.6207502,-46.6748723,487345,1,128.0,1
2.0,1.0,135,-23.5660587,-46.6465065,1114600,2,29.0,1
3.0,3.0,205,-23.5308829,-46.6813315,2366700,2,33.048057180308284,0
2.0,2.0,108,-23.6011079,-46.7161175,1325930,2,114.47055665866812,0
3.0,3.0,290,-23.6057366,-46.6604525,3583830,2,249.15657610595872,0
4.0,3.0,250,-23.567614,-46.6531455,2767020,1,213.29399729223888,0
3.0,1.0,163,-23.5668774,-46.6576882,1715550,2,179.5138722031857,0
3.0,3.0,146,-23.5856344,-46.6746505,2778980,2,131.94456878704307,0
4.0,6.0,223,-23.5352559,-46.6828216,2387540,3,1.0,1
1.0,1.0,35,-23.5612847,-46.6822556,269320,1,22.0,1
3.0,2.0,140,-23.5770755,-46.6474493,1339540,1,71.0,1
3.0,1.0,79,-23.5813295,-46.6361086,562605,3,83.47506104537901,0
1.0,1.0,45,-23.5679414,-46.6545237,878542,2,337.8366142603632,0
3.0,1.0,85,-23.6029762,-46.6765054,809119,1,20.0,1
2.0,4.0,183,-23.5580671,-46.6764489,2243540,3,32.86930847169273,0
4.0,4.0,233,-23.5994802,-46.6648962,3074630,2,13.31166704564823,0
4.0,3.0,187,-23.5640075,-46.6845369,2319630,1,3.0,1
3.0,1.0,148,-23.6119925,-46.6623259,1411520,1,7.0,1
4.0,4.0,450,-23.6242122,-46.6725207,4157530,2,45.8111956745026,0
3.0,2.0,97,-23.6004526,-46.6412174,1140940,2,300.89434255824955,0
4.0,4.0,281,-23.6331291,-46.7335682,2615680,2,208.91163221904802,0
4.0,5.0,485,-23.6366667,-46.73,3980960,2,244.78288615425112,0
4.0,3.0,152,-23.5605137,-46.6615352,2854020,2,146.54346911150085,0
4.0,2.0,110,-23.544954,-46.688534,1270800,2,5.058393765122271,0
3.0,2.0,200,-23.5546213,-46.6603411,1857390,1,158.0,1
3.0,4.0,413,-23.5872425,-46.719423,4253730,3,132.24751852132658,0
3.0,3.0,106,-23.6466536,-46.6683017,751527,1,59.0,1
4.0,3.0,120,-23.6081114,-46.6877831,1154190,2,30.725552659961963,0
4.0,4.0,370,-23.6206093,-46.7395826,2159580,3,86.11334321628435,0
3.0,3.0,340,-23.5753321,-46.6449118,3913960,3,88.96270024805645,0
2.0,1.0,41,-23.6305591,-46.6198818,221027,3,81.0,1
