rooms,garages,useful_area,latitude,longitude,value,interior_quality
4.0,4.0,163,-23.5391931,-46.7136972,1572630,1
3.0,4.0,223,-23.5852723,-46.6811493,4280130,1
4.0,3.0,210,-23.5292869,-46.6890495,2148040,2
4.0,3.0,200,-23.5851008,-46.6789135,2547180,2
3.0,2.0,140,-23.6273028,-46.6369405,1232330,2
4.0,2.0,291,-23.5716314,-46.6596212,2999420,3
3.0,1.0,70,-23.6327422,-46.7014064,519147,2
3.0,1.0,139,-23.5669609,-46.6605148,1969810,1
2.0,1.0,49,-23.6336497,-46.7356512,322191,2
3.0,1.0,160,-23.580022,-46.6921882,2844920,1
2.0,1.0,51,-23.6126204,-46.6940898,465277,1
3.0,2.0,176,-23.5804319,-46.6732821,1892400,3
4.0,3.0,176,-23.5827735,-46.6293062,1472400,1
2.0,1.0,73,-23.5705222,-46.6327541,693422,2
3.0,3.0,214,-23.5902196,-46.6843417,3054170,1
4.0,1.0,165,-23.5663861,-46.648203,1113870,2
2.0,1.0,86,-23.5668112,-46.6560223,982990,3
3.0,1.0,140,-23.5402271,-46.6594576,1568890,1
1.0,1.0,57,-23.5438808,-46.6491462,638764,2
3.0,1.0,77,-23.586501,-46.632945,718669,1
3.0,2.0,92,-23.5869864,-46.7177788,841780,1
3.0,2.0,110,-23.5871758,-46.6436919,989274,1
2.0,1.0,98,-23.6304648,-46.691721,644686,1
2.0,2.0,72,-23.6255646,-46.6647271,573268,3
3.0,1.0,160,-23.536558,-46.655327,1733520,1
4.0,3.0,188,-23.5816583,-46.6924282,2848160,3
4.0,4.0,282,-23.5407837,-46.6723826,2924410,2
3.0,2.0,194,-23.5927592,-46.648302,1884310,3
3.0,1.0,125,-23.5631432,-46.6893227,1559450,1
4.0,4.0,250,-23.5386369,-46.6598435,2552710,1
4.0,2.0,143,-23.4989837,-46.6419027,1352740,1
3.0,1.0,61,-23.5252904,-46.6032356,329992,2
3.0,2.0,161,-23.5856374,-46.6045537,1446560,1
3.0,4.0,290,-23.6052811,-46.7081054,2356600,2
2.0,2.0,57,-23.6101496,-46.6817533,619221,1
3.0,1.0,180,-23.581349,-46.672383,1743250,1
4.0,4.0,160,-23.6199065,-46.6782327,2017260,3
3.0,1.0,87,-23.5720494,-46.6359527,736189,2
3.0,2.0,94,-23.6095009,-46.7379694,691340,1
2.0,1.0,63,-23.5355598,-46.6774118,525566,3
3.0,2.0,213,-23.5665966,-46.6594848,2718050,3
4.0,2.0,158,-23.6458898,-46.7005618,1028700,3
3.0,3.0,160,-23.5919709,-46.6666006,2225190,2
3.0,2.0,183,-23.6044126,-46.6657267,1846730,3
3.0,2.0,151,-23.5933214,-46.6765076,1772910,3
4.0,2.0,280,-23.5670899,-46.6612204,3939440,1
4.0,5.0,260,-23.5500717,-46.6899012,2328440,2
4.0,5.0,287,-23.560006,-46.6929569,3523940,3
2.0,1.0,70,-23.50125,-46.6389678,466729,3
3.0,1.0,114,-23.5779548,-46.6486995,1031270,2
3.0,4.0,250,-23.5695224,-46.6360424,2560900,3
2.0,1.0,72,-23.6469613,-46.7005175,535912,2
3.0,2.0,250,-23.6237343,-46.7369609,1127010,2
3.0,2.0,125,-23.5802684,-46.6863255,2584740,3
4.0,3.0,200,-23.6235717,-46.6748657,1978080,1
3.0,3.0,178,-23.5699482,-46.6631361,3076290,2
3.0,2.0,104,-23.520056,-46.7273723,1039290,1
2.0,1.0,80,-23.5960952,-46.6749838,754343,1
3.0,3.0,230,-23.5533276,-46.6920431,3253580,3
1.0,1.0,60,-23.5618999,-46.6832111,894722,1
2.0,1.0,60,-23.5403412,-46.6527322,672383,3
4.0,3.0,143,-23.6040427,-46.6737989,1425950,1
3.0,2.0,247,-23.5686938,-46.7287282,1429770,2
3.0,1.0,62,-23.5365921,-46.5675462,436581,2
3.0,1.0,130,-23.5472088,-46.6584132,1173890,3
3.0,2.0,131,-23.5345704,-46.6691646,1218470,3
3.0,1.0,107,-23.5590758,-46.6556269,1001900,1
1.0,1.0,75,-23.5636518,-46.6314592,634646,2
4.0,3.0,144,-23.5370629,-46.6839621,1658790,1
4.0,3.0,153,-23.5268273,-46.6974751,1327730,3
2.0,2.0,105,-23.5503938,-46.691509,1439540,3
3.0,5.0,249,-23.635838,-46.733391,1785580,1
4.0,4.0,234,-23.609313,-46.723501,1001630,2
3.0,2.0,104,-23.6165678,-46.6816154,1031350,1
3.0,2.0,105,-23.5308175,-46.7292295,886285,3
3.0,1.0,107,-23.5718313,-46.6556853,1180830,3
3.0,2.0,80,-23.5738634,-46.6505751,825844,3
2.0,2.0,110,-23.6276961,-46.7343526,749131,2
3.0,2.0,117,-23.5542315,-46.6822254,970693,3
1.0,1.0,50,-23.561763,-46.688683,720514,2
3.0,1.0,68,-23.5592443,-46.5967818,484679,1
2.0,1.0,70,-23.6038567,-46.6758102,776070,2
2.0,1.0,64,-23.4938587,-46.6329062,367183,3
3.0,2.0,147,-23.5319621,-46.7265794,1264610,3
2.0,1.0,100,-23.5461627,-46.655245,1076350,2
3.0,2.0,167,-23.567502,-46.66201,2449910,1
3.0,3.0,82,-23.5872423,-46.6266688,695464,3
1.0,1.0,50,-23.601446,-46.717651,448240,3
3.0,3.0,120,-23.5742911,-46.6343153,1258110,3
3.0,2.0,70,-23.6194625,-46.7315866,616747,2
4.0,4.0,135,-23.635838,-46.733391,968086,3
4.0,4.0,240,-23.5853047,-46.6433672,2134520,1
4.0,3.0,250,-23.6059827,-46.7041768,1531520,3
1.0,1.0,38,-23.5624692,-46.6492706,319034,1
4.0,3.0,200,-23.636288,-46.7141,1779470,1
3.0,1.0,128,-23.5781862,-46.6735162,1527210,2
3.0,1.0,98,-23.5788193,-46.6179128,626093,1
3.0,2.0,100,-23.5909149,-46.7300387,649722,1
2.0,1.0,70,-23.5957886,-46.6430432,614343,3
2.0,1.0,90,-23.5537961,-46.6782001,1122800,2
3.0,3.0,145,-23.5567973,-46.6930056,1845850,3
4.0,3.0,380,-23.5371753,-46.6588933,2818500,1
3.0,2.0,215,-23.5349189,-46.6810407,1895280,3
2.0,2.0,150,-23.5525983,-46.6973418,2078880,3
2.0,2.0,51,-23.6215778,-46.6850453,636090,3
3.0,1.0,72,-23.5344218,-46.7323857,729100,2
1.0,1.0,42,-23.5633367,-46.6505691,435038,2
2.0,1.0,90,-23.552365,-46.6552784,816374,3
3.0,2.0,90,-23.533593,-46.702886,1037800,2
2.0,1.0,88,-23.5416701,-46.6524252,986162,2
1.0,1.0,48,-23.5521493,-46.6550097,421620,1
2.0,2.0,117,-23.579425,-46.6723432,1249650,2
3.0,2.0,180,-23.6134256,-46.6647081,2617960,3
2.0,1.0,72,-23.5790301,-46.6725146,728077,3
2.0,2.0,76,-23.4976619,-46.627806,734057,3
3.0,2.0,84,-23.5581124,-46.6792236,1070430,1
4.0,3.0,137,-23.6185249,-46.7394812,1632800,3
1.0,1.0,45,-23.553154,-46.651789,357189,3
2.0,1.0,70,-23.6134659,-46.6613761,833588,3
3.0,2.0,80,-23.6048254,-46.6275283,676591,3
4.0,4.0,240,-23.6078986,-46.7067954,1821770,1
2.0,1.0,60,-23.5589613,-46.5819642,398860,1
4.0,4.0,232,-23.4915951,-46.629334,2220190,3
2.0,1.0,47,-23.5251099,-46.6889701,296697,1
4.0,5.0,310,-23.5369646,-46.713074,4304800,1
1.0,1.0,40,-23.6188082,-46.6377826,411794,2
3.0,2.0,100,-23.578692,-46.6050198,839736,3
3.0,1.0,160,-23.5426319,-46.6551792,1793020,3
4.0,3.0,306,-23.6081766,-46.6904743,3813050,2
1.0,1.0,50,-23.5591982,-46.6489049,414272,2
3.0,1.0,280,-23.5661641,-46.6446704,2900260,3
4.0,4.0,337,-23.5532202,-46.6922414,4202600,3
2.0,1.0,68,-23.5567384,-46.6500149,591970,1
3.0,1.0,105,-23.5798256,-46.6713437,1233280,1
3.0,3.0,215,-23.5615909,-46.6820815,2658920,1
3.0,2.0,267,-23.5482715,-46.6605882,2841910,2
3.0,3.0,210,-23.5581124,-46.6792236,2676090,1
3.0,3.0,324,-23.594754,-46.6707176,4804210,3
3.0,3.0,117,-23.6293421,-46.7328899,852284,1
4.0,4.0,192,-23.539899,-46.68044,1992670,1
3.0,2.0,143,-23.6111567,-46.7242833,1176310,1
3.0,1.0,196,-23.538097,-46.654655,1732190,1
3.0,1.0,140,-23.566683,-46.6673304,1429570,1
4.0,1.0,245,-23.5637239,-46.6445831,1852970,3
3.0,1.0,124,-23.580529,-46.6735041,1412310,2
2.0,1.0,67,-23.6199628,-46.6742938,730931,1
2.0,1.0,47,-23.6287331,-46.7293031,366329,3
3.0,4.0,190,-23.5420791,-46.6968895,2146540,1
4.0,5.0,480,-23.6085126,-46.7040284,3900580,1
3.0,2.0,70,-23.6436218,-46.634931,477401,1
3.0,4.0,150,-23.6276961,-46.7343526,1021540,1
2.0,2.0,75,-23.5501208,-46.6499666,800275,2
2.0,1.0,132,-23.5980412,-46.6650451,1291580,1
1.0,1.0,49,-23.6066237,-46.6945701,539444,1
3.0,2.0,170,-23.556028,-46.6594048,1587230,1
4.0,4.0,282,-23.6028739,-46.6724447,3772280,1
3.0,3.0,148,-23.627852,-46.7195047,1293940,3
2.0,1.0,55,-23.6022961,-46.6269763,509187,3
2.0,2.0,71,-23.624825,-46.6678246,1007660,3
1.0,2.0,130,-23.6250884,-46.732218,933542,1
2.0,1.0,67,-23.5634015,-46.5864877,341725,3
2.0,1.0,69,-23.5468736,-46.6575477,795315,3
3.0,1.0,185,-23.5357909,-46.6674693,1530600,1
4.0,2.0,221,-23.5620915,-46.6475689,1765900,2
2.0,2.0,63,-23.5685595,-46.6369069,657591,3
3.0,4.0,240,-23.6072551,-46.6345471,1976950,2
4.0,4.0,256,-23.5364668,-46.6795653,2551310,1
3.0,1.0,190,-23.5701591,-46.6535521,1870580,2
3.0,2.0,209,-23.6136196,-46.6340657,1593150,1
5.0,4.0,405,-23.6264887,-46.7235274,3858260,3
3.0,2.0,138,-23.5574067,-46.5951543,1022060,1
2.0,1.0,90,-23.5632704,-46.6756785,2126640,1
3.0,3.0,159,-23.5723166,-46.6524142,2013630,3
2.0,1.0,90,-23.5289753,-46.6804102,684802,1
3.0,2.0,165,-23.5791937,-46.6925563,2160590,1
4.0,6.0,338,-23.522393,-46.731471,3954190,1
3.0,2.0,187,-23.6033508,-46.6709296,1714190,2
3.0,1.0,88,-23.6017929,-46.6732601,1073410,2
3.0,2.0,164,-23.586914,-46.633243,1494100,1
3.0,2.0,90,-23.60648,-46.621982,648172,3
3.0,1.0,144,-23.5646193,-46.6435503,1491560,3
3.0,1.0,105,-23.5814581,-46.6766536,1100810,3
3.0,3.0,178,-23.6092537,-46.7083479,1050640,1
1.0,2.0,46,-23.5465714,-46.6921247,643046,1
3.0,2.0,73,-23.5979496,-46.6811706,989111,3
4.0,4.0,193,-23.6263665,-46.6688487,2443260,2
3.0,3.0,183,-23.6162734,-46.7328466,988741,2
3.0,3.0,266,-23.6068082,-46.6562606,4002480,2
3.0,3.0,220,-23.5427705,-46.6708323,2045120,1
3.0,1.0,150,-23.5711206,-46.6447663,1318330,2
2.0,1.0,52,-23.5872505,-46.6289967,508982,1
3.0,2.0,81,-23.599584,-46.641633,729376,1
3.0,2.0,95,-23.5558323,-46.5684643,939030,1
1.0,1.0,44,-23.564477,-46.6846449,548926,3
2.0,1.0,60,-23.6113481,-46.6407239,534210,1
4.0,2.0,180,-23.6254404,-46.6728701,1736750,2
3.0,2.0,91,-23.530408,-46.704633,975166,3
3.0,3.0,189,-23.6444747,-46.6698351,1405270,1
2.0,1.0,92,-23.5366319,-46.6867538,889172,1
1.0,2.0,90,-23.601446,-46.717651,806832,1
3.0,3.0,124,-23.5319642,-46.6834715,1491180,2
3.0,2.0,209,-23.5969871,-46.6803752,2038350,3
2.0,2.0,104,-23.6171629,-46.7315267,525183,1
3.0,4.0,199,-23.6243617,-46.6861919,2458390,3
2.0,1.0,67,-23.597046,-46.6754383,910964,3
2.0,2.0,61,-23.601446,-46.717651,546853,1
1.0,1.0,29,-23.5937965,-46.6738315,455156,2
2.0,1.0,60,-23.5986445,-46.6468956,533398,2
2.0,1.0,56,-23.6202796,-46.6372109,591018,1
2.0,1.0,50,-23.5526207,-46.6556854,539922,3
3.0,1.0,93,-23.6283947,-46.6921183,584046,1
4.0,3.0,250,-23.6015683,-46.6778504,3335340,3
3.0,2.0,145,-23.5855022,-46.6691851,2419580,2
4.0,3.0,185,-23.6471752,-46.700534,1400340,1
3.0,1.0,115,-23.5611682,-46.6758412,1098420,2
2.0,2.0,74,-23.5762517,-46.6472772,743984,1
4.0,1.0,140,-23.5799614,-46.67154,1632240,3
4.0,2.0,120,-23.622266,-46.7386561,874137,2
4.0,3.0,121,-23.6270326,-46.6959857,1283420,2
3.0,4.0,209,-23.6046029,-46.6755567,2239480,3
2.0,1.0,47,-23.4969763,-46.6364362,449780,3
3.0,4.0,255,-23.6055126,-46.7035963,1975310,3
1.0,1.0,47,-23.6252244,-46.6842115,500136,2
3.0,2.0,211,-23.5435,-46.660527,2309190,2
2.0,2.0,112,-23.5544336,-46.6864731,1555880,3
3.0,2.0,200,-23.5612137,-46.6770214,2495120,1
2.0,2.0,122,-23.6076997,-46.629237,1026800,1
2.0,1.0,70,-23.527957,-46.676902,392567,3
3.0,2.0,140,-23.5343462,-46.6907679,1345260,3
3.0,3.0,400,-23.521994,-46.712007,3233970,3
2.0,1.0,70,-23.5933474,-46.6420862,629359,1
2.0,2.0,98,-23.529447,-46.707181,1041500,3
3.0,3.0,160,-23.581666,-46.6347642,1977590,2
4.0,5.0,380,-23.605637,-46.7072433,2613280,2
4.0,3.0,191,-23.5767089,-46.602818,1653540,2
2.0,2.0,71,-23.6293251,-46.6878564,700783,3
3.0,4.0,253,-23.5905022,-46.6477237,2919260,1
4.0,4.0,296,-23.5788394,-46.6493607,4275330,3
3.0,2.0,116,-23.5940481,-46.6077557,948564,1
2.0,1.0,78,-23.6225147,-46.683705,726572,2
4.0,3.0,460,-23.6201447,-46.6727019,4621100,3
3.0,2.0,82,-23.6326857,-46.7000369,860409,3
2.0,1.0,89,-23.581913,-46.6364086,753113,1
2.0,1.0,70,-23.598235,-46.6207518,460530,2
4.0,4.0,430,-23.5596525,-46.6836127,3433290,1
1.0,1.0,50,-23.554108,-46.649344,285878,2
3.0,3.0,197,-23.5844829,-46.6857496,2536180,2
3.0,2.0,72,-23.6334055,-46.7375426,406802,2
4.0,3.0,188,-23.5955664,-46.6279169,2151120,2
3.0,2.0,87,-23.5568768,-46.5957,732644,2
3.0,3.0,324,-23.5856586,-46.626604,2597130,3
4.0,5.0,300,-23.6002441,-46.6646246,3980050,1
2.0,2.0,120,-23.5625129,-46.6478076,1064020,2
4.0,2.0,106,-23.6290649,-46.6925819,1160240,3
2.0,3.0,210,-23.6095126,-46.7073113,1683660,1
3.0,3.0,125,-23.5840133,-46.645578,1458510,1
3.0,3.0,171,-23.5970999,-46.6714659,2982170,3
3.0,2.0,140,-23.6164558,-46.6354456,1192920,3
3.0,1.0,97,-23.5589544,-46.6774669,1010260,2
3.0,1.0,106,-23.5710249,-46.6548218,1034820,2
1.0,1.0,34,-23.6268047,-46.7304217,327130,2
4.0,5.0,271,-23.6038957,-46.6724108,4152320,3
3.0,2.0,190,-23.540013,-46.7194152,1913510,1
3.0,2.0,81,-23.532263,-46.705242,554609,2
1.0,1.0,38,-23.56083,-46.6418921,472880,1
3.0,3.0,93,-23.4920511,-46.6132066,889990,2
4.0,3.0,286,-23.6364718,-46.7276921,2858990,1
3.0,4.0,333,-23.542614,-46.7264549,4628160,3
2.0,1.0,75,-23.5401168,-46.6738518,508163,2
3.0,1.0,86,-23.5962642,-46.6707199,1131810,1
4.0,1.0,200,-23.5639985,-46.6536425,2522650,1
3.0,2.0,136,-23.5939964,-46.6713703,2241910,3
3.0,2.0,110,-23.6221578,-46.6832872,1450860,3
3.0,2.0,260,-23.6011153,-46.6369015,1780160,2
3.0,1.0,140,-23.5707406,-46.6312928,1040330,1
2.0,2.0,149,-23.5725077,-46.6478689,1898280,2
2.0,1.0,51,-23.5798833,-46.6428291,711751,1
4.0,3.0,138,-23.5994441,-46.7254506,965204,3
4.0,5.0,347,-23.6366667,-46.73,3585300,2
2.0,1.0,72,-23.5334785,-46.6675829,559681,1
3.0,1.0,100,-23.5031175,-46.6377751,580656,2
3.0,3.0,200,-23.600443,-46.6628238,2140520,3
4.0,3.0,154,-23.532406,-46.70299,1138600,3
4.0,2.0,117,-23.6025889,-46.6448772,1085110,1
2.0,2.0,136,-23.5632114,-46.660139,2101750,2
1.0,1.0,45,-23.5823057,-46.6397688,404588,3
4.0,2.0,155,-23.5740769,-46.6493415,1571250,2
3.0,2.0,131,-23.536618,-46.703061,1407730,2
3.0,2.0,125,-23.568723,-46.643992,1149030,1
4.0,4.0,331,-23.6271223,-46.6440676,3775520,1
3.0,1.0,59,-23.5584057,-46.6192387,434743,2
2.0,3.0,100,-23.6280914,-46.7305698,879728,2
2.0,1.0,120,-23.5459956,-46.650396,798282,1
4.0,3.0,150,-23.570696,-46.7081345,1033090,3
5.0,4.0,510,-23.5991164,-46.6619416,4938950,3
2.0,1.0,76,-23.5971866,-46.6373205,893936,3
2.0,1.0,90,-23.5377626,-46.6774987,869842,1
3.0,1.0,186,-23.5616987,-46.6735991,2088360,3
4.0,4.0,400,-23.572545,-46.6317642,2863700,1
3.0,2.0,76,-23.6109606,-46.6024137,371864,3
2.0,2.0,92,-23.5403754,-46.7152552,666359,2
2.0,2.0,80,-23.5373721,-46.6876668,870384,1
3.0,1.0,97,-23.5416064,-46.678458,956600,3
3.0,1.0,99,-23.5952279,-46.6820523,940231,2
3.0,2.0,100,-23.5426279,-46.6537098,1246640,2
2.0,1.0,64,-23.6149515,-46.6331335,563664,3
2.0,1.0,53,-23.4984597,-46.6363498,507198,2
3.0,3.0,200,-23.5831222,-46.688247,3682910,1
3.0,1.0,66,-23.6224182,-46.6418444,470643,3
3.0,2.0,210,-23.5648129,-46.6628007,2603710,1
4.0,4.0,404,-23.5853425,-46.6475894,3383520,2
4.0,4.0,183,-23.5909236,-46.6249307,2375310,3
4.0,3.0,190,-23.6066174,-46.6572794,2886650,1
1.0,1.0,38,-23.5960736,-46.6757419,607271,1
2.0,1.0,65,-23.6119417,-46.6764601,741670,1
4.0,2.0,179,-23.538616,-46.6579674,2005940,3
3.0,2.0,103,-23.58272,-46.672207,1101110,3
4.0,4.0,290,-23.5911488,-46.719962,3058720,3
3.0,2.0,70,-23.5616335,-46.6300742,561818,2
4.0,4.0,332,-23.630961,-46.7331427,3228590,1
3.0,4.0,141,-23.5980131,-46.6808905,1642620,1
3.0,1.0,180,-23.5384092,-46.6598369,1610460,3
2.0,1.0,58,-23.63904,-46.735637,371633,1
3.0,1.0,110,-23.5551402,-46.6842374,957511,1
4.0,5.0,400,-23.6185335,-46.7340986,2328570,3
3.0,1.0,96,-23.539032,-46.703912,611236,2
3.0,2.0,145,-23.602792,-46.6947674,1875570,3
2.0,1.0,71,-23.573979,-46.7365998,427696,3
4.0,3.0,306,-23.6185267,-46.7349065,1677380,2
3.0,2.0,190,-23.6124041,-46.6441521,1729130,1
4.0,4.0,315,-23.5402796,-46.6857096,2864210,1
3.0,1.0,112,-23.6010881,-46.5995604,736848,1
4.0,3.0,273,-23.5812087,-46.6823728,3934430,3
3.0,2.0,90,-23.6250779,-46.6429586,866444,2
3.0,2.0,126,-23.5598641,-46.6680594,1390620,3
4.0,3.0,240,-23.6080155,-46.6626546,2740210,3
2.0,1.0,69,-23.6070016,-46.602602,337613,2
3.0,2.0,140,-23.5982194,-46.6680327,2003450,3
3.0,2.0,80,-23.5790846,-46.6366727,676956,3
3.0,1.0,100,-23.6359233,-46.6404377,637965,3
4.0,4.0,200,-23.5222747,-46.7111776,1817990,3
4.0,3.0,178,-23.4956563,-46.6286122,1191590,1
4.0,6.0,386,-23.5569997,-46.6928478,4520980,2
4.0,2.0,341,-23.5657106,-46.6447655,2455410,3
4.0,3.0,173,-23.6221143,-46.6705259,1818650,3
2.0,2.0,110,-23.5912208,-46.6711938,1786180,1
3.0,3.0,104,-23.593886,-46.6255568,1407490,3
3.0,2.0,190,-23.6017929,-46.6732601,2317590,1
3.0,1.0,145,-23.5660535,-46.6461288,1501920,2
3.0,2.0,80,-23.5638679,-46.6857192,902498,1
2.0,2.0,60,-23.607726,-46.617786,484738,2
4.0,3.0,251,-23.6088506,-46.709073,2039680,2
2.0,1.0,72,-23.5591527,-46.6826952,721028,1
2.0,1.0,54,-23.5352452,-46.575463,318227,3
3.0,1.0,80,-23.6273094,-46.736863,468380,1
3.0,2.0,134,-23.5809272,-46.5899919,814274,2
3.0,1.0,181,-23.5352496,-46.6710854,1683540,2
3.0,3.0,188,-23.5977201,-46.724231,1353750,1
4.0,5.0,400,-23.5345888,-46.664,4094820,3
3.0,3.0,137,-23.5908804,-46.7174446,1413030,2
4.0,3.0,270,-23.56799,-46.652957,3303210,1
3.0,1.0,121,-23.5696204,-46.6340114,789436,2
4.0,2.0,105,-23.5546546,-46.5891072,726561,1
2.0,1.0,120,-23.593189,-46.6759145,1576120,1
3.0,1.0,109,-23.5528952,-46.6555597,988719,2
4.0,5.0,280,-23.6245989,-46.671224,2853920,3
2.0,1.0,60,-23.6212852,-46.6417421,378420,3
4.0,3.0,126,-23.5975162,-46.66507,1969270,1
4.0,3.0,202,-23.5855466,-46.6035803,1687140,2
3.0,3.0,125,-23.4991252,-46.6441024,848077,2
3.0,3.0,128,-23.5814572,-46.6346049,1286710,2
3.0,2.0,107,-23.5046448,-46.6391519,669075,1
3.0,2.0,128,-23.5271662,-46.6925213,1239310,3
3.0,2.0,134,-23.6284623,-46.7087046,1457140,1
4.0,6.0,381,-23.6261841,-46.6847574,4625210,2
3.0,4.0,155,-23.5652892,-46.6630318,2587140,3
3.0,3.0,280,-23.6268691,-46.7308292,1788180,1
2.0,1.0,69,-23.6227056,-46.6364697,530856,1
3.0,1.0,186,-23.5653777,-46.6485971,1652400,1
4.0,3.0,294,-23.6390494,-46.7007211,3115380,1
2.0,1.0,96,-23.5908608,-46.6338686,717840,2
2.0,2.0,225,-23.5451273,-46.6581778,2521440,1
2.0,2.0,90,-23.558815,-46.6669749,1436170,2
1.0,1.0,75,-23.6191021,-46.6305876,772113,2
2.0,1.0,60,-23.561763,-46.688683,864617,3
2.0,1.0,56,-23.5292631,-46.6984897,489743,3
3.0,1.0,88,-23.6096404,-46.6603039,907884,1
3.0,2.0,140,-23.580421,-46.678388,1790980,3
3.0,2.0,82,-23.6073,-46.620271,622415,2
3.0,2.0,158,-23.5324488,-46.6664078,1413300,1
3.0,2.0,240,-23.5480598,-46.6589016,2689530,2
2.0,1.0,85,-23.5530115,-46.6567747,643933,1
4.0,4.0,380,-23.5744021,-46.6480918,3107640,1
3.0,2.0,82,-23.5897875,-46.6180883,859276,3
4.0,1.0,162,-23.5713184,-46.6349529,1123800,1
3.0,2.0,169,-23.5545139,-46.6601751,1219080,1
2.0,1.0,121,-23.5586992,-46.6792778,1006840,3
4.0,2.0,215,-23.5680974,-46.6544623,2294270,3
2.0,1.0,60,-23.6153946,-46.6341845,480118,2
3.0,3.0,191,-23.5380994,-46.6818737,2144860,3
3.0,3.0,120,-23.5503938,-46.691509,1645180,1
1.0,2.0,78,-23.6184246,-46.7335401,598797,3
3.0,1.0,68,-23.5562125,-46.5992267,473136,1
1.0,1.0,52,-23.6084025,-46.667803,638537,2
4.0,4.0,346,-23.5476854,-46.6568478,4032920,1
3.0,2.0,125,-23.62807,-46.7302003,762790,2
3.0,4.0,120,-23.6156716,-46.6222743,1080220,2
3.0,2.0,250,-23.536618,-46.703061,2686500,3
3.0,3.0,146,-23.6009795,-46.6450194,1383240,2
3.0,2.0,154,-23.5904234,-46.6711675,2275750,2
2.0,1.0,57,-23.5977601,-46.6820159,550639,3
2.0,2.0,121,-23.601446,-46.717651,1084740,3
1.0,1.0,43,-23.6183395,-46.63305,442678,2
2.0,1.0,93,-23.5614269,-46.6797885,835395,1
1.0,1.0,42,-23.5526306,-46.6515889,558265,1
3.0,2.0,110,-23.5833546,-46.6848059,1439120,2
3.0,4.0,140,-23.5317143,-46.680006,1619220,1
1.0,1.0,43,-23.5521689,-46.6548601,537501,3
3.0,2.0,112,-23.549156,-46.595405,829495,3
3.0,2.0,130,-23.5541641,-46.5981186,981078,1
2.0,2.0,98,-23.5516845,-46.6874018,842404,2
3.0,4.0,500,-23.5448582,-46.6518649,4080810,3
3.0,3.0,226,-23.5306491,-46.7260287,2148420,2
2.0,1.0,80,-23.5778358,-46.6395809,920933,3
2.0,1.0,69,-23.6000856,-46.6695532,745430,2
2.0,1.0,72,-23.5728136,-46.5913191,430874,3
3.0,1.0,75,-23.6035286,-46.6583692,810383,3
1.0,2.0,76,-23.5824652,-46.6304544,999899,1
3.0,2.0,146,-23.5404609,-46.6700277,1090520,3
2.0,1.0,65,-23.4988253,-46.7052165,355820,1
4.0,3.0,210,-23.6291004,-46.6895476,1561810,1
4.0,7.0,380,-23.5413999,-46.6866024,4256040,3
3.0,3.0,156,-23.557341,-46.6797854,1933320,3
1.0,1.0,57,-23.5718043,-46.6566841,754029,1
4.0,3.0,250,-23.5708973,-46.6339396,1785710,2
2.0,1.0,57,-23.6226996,-46.6394361,516798,2
4.0,5.0,356,-23.6194535,-46.7367811,2632060,1
4.0,4.0,397,-23.6254795,-46.7315669,3492520,1
4.0,4.0,245,-23.6148311,-46.7326174,1358580,3
3.0,1.0,177,-23.5661984,-46.6568995,2111490,1
2.0,1.0,55,-23.5959883,-46.628787,322090,3
3.0,1.0,72,-23.61541,-46.625993,499334,2
3.0,2.0,211,-23.5829004,-46.6855262,2923250,3
3.0,1.0,104,-23.5711381,-46.6555057,1134520,3
4.0,3.0,170,-23.6087808,-46.7253537,882769,2
3.0,3.0,292,-23.5639667,-46.6627683,4752110,1
5.0,5.0,351,-23.6285393,-46.7199358,2705460,2
4.0,2.0,166,-23.547281,-46.6594076,1414080,1
2.0,1.0,70,-23.539743,-46.678535,690330,3
3.0,2.0,180,-23.5835863,-46.6736501,2554920,3
3.0,1.0,184,-23.5699005,-46.6334929,1490500,2
2.0,1.0,64,-23.5346235,-46.6796381,535980,3
2.0,4.0,196,-23.6117733,-46.7043138,1644390,3
3.0,1.0,89,-23.574142,-46.638549,1024540,2
3.0,4.0,270,-23.593032,-46.6711539,4414120,1
3.0,2.0,124,-23.6075272,-46.6883837,1267650,3
1.0,2.0,114,-23.5380204,-46.6877107,1015240,1
1.0,1.0,50,-23.5712928,-46.652828,627161,1
1.0,2.0,90,-23.601446,-46.717651,806832,3
2.0,1.0,76,-23.5381047,-46.6546391,477800,2
4.0,2.0,180,-23.5801354,-46.5877072,1355920,1
3.0,1.0,98,-23.5773049,-46.6186943,544379,2
3.0,4.0,129,-23.6345426,-46.7258479,1042440,2
3.0,3.0,200,-23.6325722,-46.7047272,1752270,1
1.0,1.0,45,-23.5591417,-46.6620959,539093,2
3.0,1.0,100,-23.5596822,-46.6398043,842519,1
3.0,2.0,110,-23.5644159,-46.6435283,913244,3
2.0,2.0,72,-23.5818774,-46.6477353,821461,2
2.0,1.0,130,-23.6194623,-46.6727087,1322850,1
3.0,2.0,120,-23.5579466,-46.5990497,937504,3
3.0,1.0,94,-23.6164467,-46.6946557,578875,2
3.0,3.0,260,-23.5482604,-46.6567387,2572790,2
1.0,1.0,40,-23.6023959,-46.6732955,585750,1
3.0,1.0,93,-23.5727848,-46.6985855,1476200,3
2.0,1.0,100,-23.577354,-46.6419,1090020,2
4.0,4.0,246,-23.5697735,-46.6369671,3001780,1
3.0,3.0,187,-23.6054943,-46.6661785,2677710,2
